Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (microteslas),Magnetometer Y (microteslas),Magnetometer Z (microteslas),Timestamp
0,0.009817477042468103,-0.015271630954950384,-0.009817477042468103,5.37,-2.27,7.83,-32.5625,39.0,-3.375,1745904685.2227745
1,0.011999138607461015,-0.03381575425739013,-0.001090830782496456,5.45,-2.2800000000000002,7.83,-32.5625,38.1875,-3.0625,1745904685.2392592
2,0.02181661564992912,-0.019634954084936207,0.003272492347489368,5.43,-2.29,7.74,-32.5625,38.1875,-3.0625,1745904685.2619019
3,0.007635815477475192,0.011999138607461015,0.013089969389957472,5.44,-2.19,7.87,-32.5625,38.1875,-3.0625,1745904685.2802143
4,0.004363323129985824,0.009817477042468103,-0.020725784867432664,5.38,-2.22,7.83,-32.5625,39.0,-4.25,1745904685.301757
5,0.001090830782496456,-0.016362461737446838,-0.002181661564992912,5.39,-2.19,7.79,-32.5625,39.0,-4.25,1745904685.322161
6,-0.009817477042468103,-0.013089969389957472,0.018544123302439753,5.41,-2.22,7.75,-33.0,39.0,-3.75,1745904685.341815
7,-0.037088246604879506,0.002181661564992912,-0.006544984694978736,5.42,-2.31,7.82,-33.0,39.0,-3.75,1745904685.361884
8,-0.04363323129985824,0.0,-0.017453292519943295,5.4,-2.43,7.7700000000000005,-33.0,39.0,-3.75,1745904685.3792863
9,-0.04254240051736178,-0.009817477042468103,0.008726646259971648,5.49,-2.45,7.82,-32.1875,38.5625,-4.25,1745904685.401818
10,0.003272492347489368,-0.011999138607461015,0.011999138607461015,5.49,-2.45,7.79,-32.1875,38.5625,-4.25,1745904685.4224567
11,0.039269908169872414,0.009817477042468103,-0.02181661564992912,5.4,-2.33,7.87,-33.25,38.5625,-4.25,1745904685.439484
12,0.055632369907319255,0.009817477042468103,-0.02399827721492203,5.36,-2.2800000000000002,7.8,-33.25,38.5625,-4.25,1745904685.4618497
13,0.016362461737446838,-0.008726646259971648,-0.003272492347489368,5.37,-2.22,7.78,-33.0,39.0,-3.0625,1745904685.4806802
14,-0.008726646259971648,-0.011999138607461015,0.016362461737446838,5.37,-2.17,7.76,-33.0,39.0,-3.0625,1745904685.501885
15,0.00545415391248228,-0.00545415391248228,0.009817477042468103,5.37,-2.16,7.7700000000000005,-33.0,39.0,-3.0625,1745904685.522194
16,0.016362461737446838,-0.001090830782496456,-0.006544984694978736,5.34,-2.24,7.73,-33.0,39.0,-3.75,1745904685.541868
17,-0.014180800172453928,-0.011999138607461015,-0.001090830782496456,5.38,-2.2800000000000002,7.7700000000000005,-33.0,39.0,-3.75,1745904685.5619261
18,-0.039269908169872414,-0.014180800172453928,0.009817477042468103,5.4,-2.29,7.79,-33.0,39.0,-3.75,1745904685.5800853
19,-0.039269908169872414,0.001090830782496456,0.011999138607461015,5.32,-2.38,7.76,-32.5625,38.5625,-3.875,1745904685.602009
20,-0.03490658503988659,0.003272492347489368,0.001090830782496456,5.3500000000000005,-2.43,7.78,-32.5625,38.5625,-3.875,1745904685.6223876
21,-0.02399827721492203,-0.011999138607461015,0.002181661564992912,5.39,-2.34,7.8500000000000005,-32.1875,38.5625,-3.0625,1745904685.6403267
22,0.002181661564992912,-0.028361600344907856,0.006544984694978736,5.47,-2.32,7.8,-32.1875,38.5625,-3.0625,1745904685.6620383
23,0.020725784867432664,-0.030543261909900768,-0.006544984694978736,5.5200000000000005,-2.35,7.82,-32.5625,38.5625,-3.375,1745904685.680411
24,0.008726646259971648,-0.03599741582238305,0.0,5.55,-2.32,7.86,-32.5625,38.5625,-3.375,1745904685.7020357
25,-0.006544984694978736,-0.022907446432425576,0.03599741582238305,5.54,-2.3000000000000003,7.82,-32.5625,38.5625,-3.375,1745904685.722478
26,-0.017453292519943295,0.00545415391248228,0.020725784867432664,5.45,-2.31,7.88,-32.1875,38.5625,-3.375,1745904685.7421234
27,0.011999138607461015,0.009817477042468103,-0.014180800172453928,5.44,-2.29,7.8,-32.1875,38.5625,-3.375,1745904685.7620943
28,0.04036073895236887,-0.013089969389957472,-0.014180800172453928,5.49,-2.27,7.7700000000000005,-32.1875,39.0,-3.75,1745904685.7807474
29,0.03490658503988659,-0.014180800172453928,-0.008726646259971648,5.47,-2.2800000000000002,7.67,-32.1875,39.0,-3.75,1745904685.802128
30,0.011999138607461015,0.020725784867432664,-0.018544123302439753,5.37,-2.33,7.79,-32.1875,39.0,-3.75,1745904685.8226902
31,-0.006544984694978736,0.019634954084936207,0.001090830782496456,5.4,-2.3000000000000003,7.84,-32.5625,39.0,-3.0625,1745904685.8421967
32,-0.00545415391248228,0.003272492347489368,0.03490658503988659,5.42,-2.27,7.71,-32.5625,39.0,-3.0625,1745904685.8622093
33,0.019634954084936207,-0.01090830782496456,-0.01090830782496456,5.42,-2.31,7.69,-32.5625,38.1875,-4.5625,1745904685.8809927
34,0.04363323129985824,-0.019634954084936207,-0.028361600344907856,5.46,-2.4,7.62,-32.5625,38.1875,-4.5625,1745904685.9022033
35,0.03599741582238305,-0.018544123302439753,0.0,5.59,-2.49,7.71,-32.5625,38.1875,-4.5625,1745904685.9229658
36,-0.01090830782496456,-0.001090830782496456,0.013089969389957472,5.61,-2.58,7.8100000000000005,-33.0,38.5625,-3.375,1745904685.9424574
37,0.016362461737446838,0.02181661564992912,-0.014180800172453928,5.61,-2.61,7.95,-33.0,38.5625,-3.375,1745904685.962501
38,0.08944812416470939,0.013089969389957472,-0.02181661564992912,5.57,-2.52,8.07,-33.0,38.5625,-3.375,1745904685.9814215
39,0.15926129424448257,-0.026179938779914945,-0.04908738521234052,5.5600000000000005,-2.35,8.1,-33.0,38.5625,-3.375,1745904686.0023446
40,0.19198621771937624,-0.05781403147231216,-0.09490227807719166,5.57,-2.1,8.05,-33.0,38.5625,-3.375,1745904686.022827
41,0.2279836335417593,-0.011999138607461015,-0.08290313946973066,5.3500000000000005,-1.82,7.86,-33.0,38.1875,-2.6875,1745904686.0416021
42,0.19634954084936207,0.06217735460229799,-0.030543261909900768,5.12,-1.69,7.7,-33.0,38.1875,-2.6875,1745904686.0624592
43,0.06763150851478027,0.07526732399225546,-0.004363323129985824,5.19,-1.7,7.78,-33.0,38.5625,-4.25,1745904686.081626
44,-0.06654067773228381,0.02399827721492203,0.008726646259971648,5.3100000000000005,-1.84,7.65,-33.0,38.5625,-4.25,1745904686.1023822
45,-0.06217735460229799,0.014180800172453928,0.016362461737446838,5.36,-1.87,7.6000000000000005,-33.0,38.5625,-4.25,1745904686.1229792
46,-0.02399827721492203,0.06326818538479445,-0.015271630954950384,5.2,-1.92,7.55,-32.5625,39.0,-3.875,1745904686.1419594
47,-0.05890486225480862,0.0719948316447661,-0.003272492347489368,5.18,-1.99,7.53,-32.5625,39.0,-3.875,1745904686.1624799
48,-0.08835729338221293,0.04690572364734761,0.006544984694978736,5.25,-2.15,7.8,-33.0,37.75,-4.25,1745904686.1820524
49,-0.10253809355466686,-0.050178215994836975,-0.01090830782496456,5.39,-2.23,7.82,-33.0,37.75,-4.25,1745904686.202442
50,-0.04254240051736178,-0.05235987755982989,-0.006544984694978736,5.48,-2.35,7.84,-33.0,37.75,-4.25,1745904686.2229927
51,-0.032724923474893676,-0.04690572364734761,0.007635815477475192,5.47,-2.41,7.98,-33.0,38.1875,-5.375,1745904686.242392
52,-0.04036073895236887,-0.037088246604879506,0.09708393964218458,5.54,-2.45,7.96,-33.0,38.1875,-5.375,1745904686.2626421
53,-0.032724923474893676,-0.013089969389957472,0.08508480103472356,5.5,-2.44,8.040000000000001,-33.0,39.25,-3.375,1745904686.282298
54,0.026179938779914945,-0.001090830782496456,0.032724923474893676,5.49,-2.36,8.040000000000001,-33.0,39.25,-3.375,1745904686.302545
55,0.06654067773228381,-0.01090830782496456,0.02181661564992912,5.45,-2.13,7.97,-33.0,39.25,-3.375,1745904686.3229194
56,0.08399397025222712,-0.015271630954950384,0.02945243112740431,5.46,-2.05,7.930000000000001,-31.75,39.25,-2.6875,1745904686.3424919
57,0.04799655442984406,-0.016362461737446838,0.02399827721492203,5.48,-2.11,7.69,-31.75,39.25,-2.6875,1745904686.3626337
58,-0.02399827721492203,0.030543261909900768,0.020725784867432664,5.46,-2.17,7.61,-32.1875,38.5625,-4.25,1745904686.3826356
59,-0.07963064712224129,0.05672320068981571,0.07963064712224129,5.33,-2.13,7.75,-32.1875,38.5625,-4.25,1745904686.4026368
60,-0.06872233929727672,0.02181661564992912,0.14944381720201447,5.44,-2.18,7.75,-32.1875,38.5625,-4.25,1745904686.4229941
61,-0.03490658503988659,-0.014180800172453928,0.09599310885968812,5.49,-2.16,7.84,-33.0,38.1875,-3.875,1745904686.4426427
62,0.04690572364734761,-0.019634954084936207,0.014180800172453928,5.47,-2.14,7.75,-33.0,38.1875,-3.875,1745904686.4626832
63,0.06217735460229799,-0.008726646259971648,-0.020725784867432664,5.41,-2.15,7.72,-32.1875,39.0,-3.75,1745904686.482718
64,0.002181661564992912,-0.003272492347489368,0.00545415391248228,5.43,-2.2800000000000002,7.69,-32.1875,39.0,-3.75,1745904686.502776
65,-0.07308566242726255,0.016362461737446838,0.026179938779914945,5.39,-2.32,7.8,-32.1875,39.0,-3.75,1745904686.523023
66,-0.05672320068981571,0.01090830782496456,0.030543261909900768,5.43,-2.3000000000000003,7.97,-32.5625,39.6875,-3.0625,1745904686.5429685
67,0.015271630954950384,-0.019634954084936207,0.01090830782496456,5.45,-2.33,7.84,-32.5625,39.6875,-3.0625,1745904686.5629745
68,0.04254240051736178,-0.030543261909900768,-0.0272707695624114,5.42,-2.34,7.83,-32.5625,39.1875,-4.5625,1745904686.5830402
69,0.030543261909900768,-0.014180800172453928,-0.007635815477475192,5.46,-2.35,7.74,-32.5625,39.1875,-4.5625,1745904686.603096
70,-0.00545415391248228,0.013089969389957472,0.04581489286485115,5.42,-2.27,7.95,-32.5625,39.1875,-4.5625,1745904686.623317
71,-0.004363323129985824,-0.013089969389957472,0.026179938779914945,5.43,-2.24,7.95,-32.5625,38.5,-3.375,1745904686.6433284
72,0.031634092692397225,-0.04145156973486533,0.013089969389957472,5.44,-2.21,7.87,-32.5625,38.5,-3.375,1745904686.663316
73,0.05235987755982989,-0.006544984694978736,-0.00545415391248228,5.43,-2.18,7.91,-33.0,39.1875,-3.875,1745904686.6833508
74,0.02945243112740431,0.03381575425739013,0.013089969389957472,5.41,-2.18,7.96,-33.0,39.1875,-3.875,1745904686.7034082
75,-0.004363323129985824,-0.003272492347489368,0.07417649320975901,5.39,-2.13,7.99,-33.0,39.1875,-3.875,1745904686.7236269
76,-0.018544123302439753,-0.05126904677733343,0.07417649320975901,5.33,-2.06,7.930000000000001,-33.0,39.1875,-2.6875,1745904686.7435825
77,-0.009817477042468103,-0.07417649320975901,0.06654067773228381,5.45,-2.13,7.86,-33.0,39.1875,-2.6875,1745904686.764011
78,-0.014180800172453928,-0.09817477042468103,0.0916297857297023,5.59,-2.11,7.83,-32.1875,38.5,-3.0625,1745904686.7836652
79,0.018544123302439753,-0.09053895494720585,0.05345070834232634,5.54,-2.18,7.76,-32.1875,38.5,-3.0625,1745904686.8037353
80,-0.002181661564992912,-0.06326818538479445,0.06544984694978735,5.39,-2.22,7.71,-32.1875,38.5,-3.0625,1745904686.8238816
81,-0.10799224746714914,-0.04036073895236887,0.10690141668465268,5.37,-2.18,7.8500000000000005,-31.5,39.1875,-3.0625,1745904686.8439314
82,-0.14726215563702155,-0.0272707695624114,0.10035643198967395,5.54,-2.29,7.930000000000001,-31.5,39.1875,-3.0625,1745904686.8648748
83,-0.06981317007977318,-0.03490658503988659,0.06981317007977318,5.54,-2.34,7.79,-32.5625,39.875,-3.75,1745904686.8839743
84,-0.025089107997418487,-0.038179077387375956,0.044724062082354694,5.49,-2.43,7.63,-32.5625,39.875,-3.75,1745904686.90442
85,-0.04799655442984406,-0.03490658503988659,0.04799655442984406,5.47,-2.48,7.5,-32.5625,39.875,-3.75,1745904686.9241354
86,-0.07090400086226964,0.002181661564992912,0.08399397025222712,5.44,-2.56,7.61,-31.75,39.5625,-2.25,1745904686.9456744
87,-0.07635815477475191,-0.04254240051736178,0.10581058590215622,5.5,-2.5300000000000002,7.68,-31.75,39.5625,-2.25,1745904686.965785
88,-0.05890486225480862,-0.07744898555724837,0.05781403147231216,5.51,-2.52,7.5600000000000005,-31.5,39.875,-3.375,1745904686.9842818
89,-0.026179938779914945,-0.022907446432425576,-0.026179938779914945,5.2700000000000005,-2.43,7.61,-31.5,39.875,-3.375,1745904687.0053477
90,0.018544123302439753,-0.015271630954950384,0.015271630954950384,5.19,-2.38,7.72,-31.5,39.875,-3.375,1745904687.0244977
91,-0.016362461737446838,-0.1090830782496456,0.1505346479845109,5.42,-2.19,7.930000000000001,-31.75,39.5625,-3.375,1745904687.047603
92,-0.11671889372712078,-0.1712604328519436,0.2650718801466388,5.6000000000000005,-2.23,8.040000000000001,-31.75,39.5625,-3.375,1745904687.0676053
93,-0.1734420944169365,-0.050178215994836975,0.08508480103472356,5.62,-2.31,8.24,-31.1875,39.875,-3.375,1745904687.0848136
94,-0.13526301702956053,-0.07853981633974483,0.04690572364734761,5.03,-2.33,7.47,-31.1875,39.875,-3.375,1745904687.1072874
95,-0.09053895494720585,-0.17562375598192942,0.19744037163185854,4.86,-2.35,7.4,-31.1875,39.875,-3.375,1745904687.1247976
96,-0.26398104936414235,-0.21925698728178766,0.5945027764605685,5.3100000000000005,-2.27,7.6000000000000005,-32.1875,40.25,-1.875,1745904687.1482353
97,-0.5028729907308662,-0.2279836335417593,0.6348635154129374,5.83,-2.43,7.930000000000001,-32.1875,40.25,-1.875,1745904687.168338
98,-0.5148721293383273,-0.20289452554434081,0.2628902185816459,5.42,-2.74,7.390000000000001,-31.5,39.875,-2.25,1745904687.1849017
99,-0.38288160465625604,-0.14944381720201447,0.16580627893946132,5.5600000000000005,-3.17,7.22,-31.5,39.875,-2.25,1745904687.2078853
100,-0.06435901616729091,0.009817477042468103,0.16471544815696484,5.43,-2.98,7.24,-31.5,39.875,-2.25,1745904687.2251267
101,-0.039269908169872414,0.04036073895236887,0.25634523388666713,5.3500000000000005,-3.09,7.17,-31.1875,40.25,-1.0625,1745904687.2483747
102,-0.2301652951067522,0.030543261909900768,0.3337942194439155,5.43,-3.3000000000000003,7.36,-31.1875,40.25,-1.0625,1745904687.268469
103,-0.34579335805137656,-0.055632369907319255,0.15162547876700738,5.61,-3.43,7.54,-29.6875,41.0,-1.0625,1745904687.285185
104,-0.22580197197676638,-0.07526732399225546,0.08508480103472356,5.47,-3.5300000000000002,7.6000000000000005,-29.6875,41.0,-1.0625,1745904687.3081348
105,0.07417649320975901,-0.16798794050445423,0.3523383427463553,5.2,-3.49,7.17,-29.6875,41.0,-1.0625,1745904687.3254266
106,0.013089969389957472,-0.19962203319685143,0.4439681284760576,5.23,-3.43,7.18,-30.0,41.0,-0.5625,1745904687.3486242
107,-0.2596177262341565,-0.2552544031041707,0.4363323129985824,5.5200000000000005,-3.54,7.3,-30.0,41.0,-0.5625,1745904687.3687537
108,-0.2301652951067522,-0.22252947962927702,0.26725354171163174,5.55,-3.54,7.24,-30.0,41.6875,-0.5625,1745904687.3855157
109,-0.0545415391248228,-0.20616701789183017,0.24652775684419906,5.3100000000000005,-3.58,7.19,-30.0,41.6875,-0.5625,1745904687.4079485
110,-0.002181661564992912,-0.21707532571679475,0.4439681284760576,5.2,-3.48,6.92,-30.0,41.6875,-0.5625,1745904687.425796
111,-0.1832595714594046,-0.2716168648416175,0.5312345910757741,5.55,-3.37,7.0,-28.1875,41.6875,0.1875,1745904687.4479275
112,-0.28361600344907856,-0.2683443724941282,0.30543261909900765,5.83,-3.5500000000000003,7.22,-28.1875,41.6875,0.1875,1745904687.468979
113,-0.2083486794568231,-0.2519819107566813,0.14289883250703572,5.84,-3.7800000000000002,7.140000000000001,-27.75,42.375,0.1875,1745904687.4858313
114,-0.12326387842209953,-0.210530341021816,0.3916082509162277,5.58,-3.62,6.67,-27.75,42.375,0.1875,1745904687.508787
115,-0.27379852640661045,-0.17998707911191522,0.5868669609830933,5.74,-3.79,6.71,-27.75,42.375,0.1875,1745904687.5260289
116,-0.3643374813538163,-0.16907877128695067,0.47778388273344774,6.13,-3.87,7.4,-27.375,41.25,1.75,1745904687.5487845
117,-0.26070855701665296,-0.1734420944169365,0.1712604328519436,5.89,-3.99,7.2,-27.375,41.25,1.75,1745904687.5690181
118,-0.06544984694978735,-0.10144726277217041,-0.004363323129985824,5.46,-3.99,6.640000000000001,-26.6875,42.75,2.5625,1745904687.5861447
119,0.007635815477475192,-0.050178215994836975,0.050178215994836975,5.42,-4.01,6.71,-26.6875,42.75,2.5625,1745904687.60882
120,-0.05672320068981571,-0.08508480103472356,0.210530341021816,5.39,-3.97,6.79,-26.6875,42.75,2.5625,1745904687.626749
121,-0.20507618710933373,-0.11235557059713497,0.2814343418840856,5.29,-4.05,6.68,-26.25,43.0625,2.5625,1745904687.6487305
122,-0.2650718801466388,-0.19962203319685143,0.3741549583962844,5.3,-4.15,6.88,-26.25,43.0625,2.5625,1745904687.669107
123,-0.21162117180431245,-0.31525009614147576,0.41996985126113556,5.47,-4.13,6.93,-26.25,42.0,1.75,1745904687.6864614
124,-0.1636246173744684,-0.33161255787892263,0.35779249665883756,5.7700000000000005,-4.19,6.8,-26.25,42.0,1.75,1745904687.7090635
125,-0.13199052468207118,-0.20507618710933373,0.13308135546456762,5.83,-4.5200000000000005,6.7,-26.25,42.0,1.75,1745904687.7269182
126,-0.06435901616729091,-0.18216874067690814,0.06763150851478027,5.42,-4.45,6.5,-25.75,42.75,3.75,1745904687.7489784
127,-0.12980886311707826,-0.24434609527920614,0.3621558197888234,5.46,-4.51,6.37,-25.75,42.75,3.75,1745904687.7692099
128,-0.28034351110158917,-0.2476185876266955,0.5170537909033202,5.6000000000000005,-4.44,6.5600000000000005,-24.75,42.6875,5.0,1745904687.7870183
129,-0.2399827721492203,-0.284706834231575,0.32288591161895097,5.8500000000000005,-4.67,6.7700000000000005,-24.75,42.6875,5.0,1745904687.809061
130,-0.08072147790473774,-0.3436116964863836,0.026179938779914945,5.78,-4.69,6.82,-24.75,42.6875,5.0,1745904687.8272524
131,0.04581489286485115,-0.3425208657038872,0.038179077387375956,5.33,-4.89,5.92,-24.375,42.6875,4.1875,1745904687.849066
132,-0.05235987755982989,-0.24980024919168842,0.2552544031041707,5.76,-4.59,6.47,-24.375,42.6875,4.1875,1745904687.8692443
133,-0.10471975511965978,-0.15707963267948966,0.29888763440402893,5.76,-4.64,6.55,-23.875,42.6875,4.5,1745904687.8872862
134,-0.04690572364734761,-0.1090830782496456,0.028361600344907856,5.53,-4.38,6.46,-23.875,42.6875,4.5,1745904687.9091535
135,0.06654067773228381,-0.14726215563702155,-0.24652775684419906,5.43,-4.53,6.3500000000000005,-24.6875,42.6875,5.6875,1745904687.9274557
136,0.05345070834232634,-0.19962203319685143,-0.09708393964218458,5.39,-4.53,5.84,-24.6875,42.6875,5.6875,1745904687.9491417
137,-0.09381144729469522,-0.15926129424448257,0.16798794050445423,5.5,-4.59,6.03,-24.6875,42.6875,5.6875,1745904687.9693422
138,-0.20616701789183017,-0.08726646259971647,0.2814343418840856,5.5600000000000005,-4.5600000000000005,6.11,-24.25,42.25,5.0,1745904687.987633
139,-0.19962203319685143,-0.09926560120717749,0.1189005552921137,5.44,-4.74,5.92,-24.25,42.25,5.0,1745904688.0092444
140,-0.17453292519943295,-0.2378011105842274,0.002181661564992912,5.2700000000000005,-4.7700000000000005,5.8100000000000005,-23.75,42.1875,6.5,1745904688.027821
141,-0.1734420944169365,-0.36979163526629855,0.2181661564992912,5.65,-4.79,5.92,-23.75,42.1875,6.5,1745904688.0490973
142,-0.1636246173744684,-0.33161255787892263,0.23343778745424157,5.88,-5.0600000000000005,5.82,-23.75,42.1875,6.5,1745904688.0694523
143,-0.21271200258680892,-0.2007128639793479,0.13308135546456762,5.82,-5.04,5.8100000000000005,-24.1875,40.6875,5.25,1745904688.0879598
144,-0.23889194136672387,-0.19198621771937624,0.07744898555724837,5.8,-5.12,5.94,-24.1875,40.6875,5.25,1745904688.1093473
145,-0.17671458676442586,-0.30325095753401476,0.16689710972195776,5.86,-5.32,5.84,-24.0625,41.0625,7.6875,1745904688.1281567
146,-0.1908953869368798,-0.27707101875409984,0.37306412761378793,5.88,-5.32,5.71,-24.0625,41.0625,7.6875,1745904688.14936
147,-0.32834006553143325,-0.16035212502697901,0.5661411761156606,5.95,-5.3,5.98,-24.0625,41.0625,7.6875,1745904688.1695945
148,-0.459239759431008,-0.1908953869368798,0.49741883681838395,6.09,-5.49,6.0200000000000005,-24.5,40.6875,7.6875,1745904688.1884325
149,-0.41996985126113556,-0.13199052468207118,0.41996985126113556,5.7700000000000005,-5.75,5.34,-24.5,40.6875,7.6875,1745904688.2094064
150,-0.385063266221249,-0.009817477042468103,0.5399612373357457,5.99,-5.93,5.51,-23.375,40.6875,8.5,1745904688.2284014
151,-0.4374231437810788,0.03381575425739013,0.5530512067257032,5.9,-5.86,5.78,-23.375,40.6875,8.5,1745904688.249468
152,-0.2945243112740431,0.013089969389957472,0.4439681284760576,5.88,-5.82,5.78,-23.375,40.6875,8.5,1745904688.2696898
153,-0.20180369476184434,-0.06326818538479445,0.20943951023931956,5.66,-5.84,5.51,-22.875,41.25,8.875,1745904688.2885242
154,-0.16253378659197193,-0.008726646259971648,0.14289883250703572,5.37,-5.87,5.36,-22.875,41.25,8.875,1745904688.3094246
155,-0.3327033886614191,0.05126904677733343,0.40578905108868163,5.09,-5.87,5.1000000000000005,-22.5625,40.25,9.25,1745904688.3287659
156,-0.6119560689805118,0.10581058590215622,0.7504915783575618,5.2,-6.26,5.09,-22.5625,40.25,9.25,1745904688.3495948
157,-0.7090400086226963,0.0719948316447661,0.8355763793922852,5.18,-6.3500000000000005,5.13,-22.5625,40.25,9.25,1745904688.3696826
158,-0.4406956361285682,-0.04581489286485115,0.5181446216858165,5.3500000000000005,-6.32,5.26,-21.6875,40.875,10.5,1745904688.3888605
159,-0.23452861823673804,-0.0719948316447661,0.29888763440402893,4.95,-6.47,4.93,-21.6875,40.875,10.5,1745904688.4095852
160,-0.2977968036215325,-0.038179077387375956,0.35452000431134817,4.98,-6.37,4.96,-20.5625,40.1875,11.6875,1745904688.429103
161,-0.41233403578366035,0.04908738521234052,0.5083271446433485,4.92,-6.43,4.99,-20.5625,40.1875,11.6875,1745904688.449574
162,-0.45160394395353276,0.05672320068981571,0.5323254218582705,4.8500000000000005,-6.45,5.1000000000000005,-20.5625,40.1875,11.6875,1745904688.4697742
163,-0.46142142099600086,0.02399827721492203,0.5105088062083414,5.03,-6.7,5.12,-20.875,40.1875,12.5625,1745904688.4891899
164,-0.4439681284760576,-0.0818123086872342,0.4112432050011639,5.14,-7.0600000000000005,4.92,-20.875,40.1875,12.5625,1745904688.5095794
165,-0.3916082509162277,-0.05235987755982989,0.35452000431134817,5.12,-7.1000000000000005,4.99,-19.0625,40.0625,12.5625,1745904688.5293767
166,-0.1712604328519436,0.05126904677733343,0.2999784651865254,4.67,-6.9,4.76,-19.0625,40.0625,12.5625,1745904688.549796
167,-0.24980024919168842,0.06763150851478027,0.5115996369908379,4.63,-6.65,4.68,-19.0625,40.0625,12.5625,1745904688.5699973
168,-0.346884188833873,0.04908738521234052,0.5214171140333059,4.78,-6.7700000000000005,5.09,-19.0,40.25,12.875,1745904688.589381
169,-0.32070425005395803,-0.04254240051736178,0.026179938779914945,4.98,-7.12,5.09,-19.0,40.25,12.875,1745904688.609742
170,-0.17016960206944712,-0.05126904677733343,-0.21162117180431245,4.76,-7.390000000000001,4.72,-18.1875,40.0,13.375,1745904688.6296453
171,0.12871803233458182,0.030543261909900768,-0.32288591161895097,4.32,-7.2,4.48,-18.1875,40.0,13.375,1745904688.6497464
172,-0.039269908169872414,0.06981317007977318,0.016362461737446838,4.41,-7.08,4.66,-18.1875,40.0,13.375,1745904688.6699457
173,-0.17998707911191522,-0.011999138607461015,0.10581058590215622,4.63,-7.08,4.94,-18.1875,39.875,13.375,1745904688.6897144
174,-0.09381144729469522,-0.04799655442984406,-0.032724923474893676,4.74,-7.11,4.91,-18.1875,39.875,13.375,1745904688.7097974
175,0.07417649320975901,-0.06872233929727672,-0.2301652951067522,4.69,-7.0600000000000005,4.96,-18.875,39.5,13.875,1745904688.729761
176,0.13744467859455345,-0.0545415391248228,-0.2399827721492203,4.69,-6.97,4.78,-18.875,39.5,13.875,1745904688.7499852
177,0.019634954084936207,0.011999138607461015,-0.09599310885968812,4.62,-6.91,4.7700000000000005,-18.875,39.5,13.875,1745904688.7699206
178,-0.07308566242726255,0.003272492347489368,0.038179077387375956,4.72,-6.87,4.8500000000000005,-19.1875,39.375,14.25,1745904688.789854
179,-0.08508480103472356,-0.061086523819801536,0.05345070834232634,4.86,-6.82,4.97,-19.1875,39.375,14.25,1745904688.8099003
180,-0.04145156973486533,-0.06217735460229799,-0.03490658503988659,4.97,-6.86,4.8500000000000005,-18.75,39.375,13.5,1745904688.8300624
181,0.031634092692397225,-0.009817477042468103,-0.11017390903214205,4.86,-6.9,4.79,-18.75,39.375,13.5,1745904688.8500605
182,0.015271630954950384,0.00545415391248228,-0.016362461737446838,4.73,-6.71,4.76,-18.75,39.375,13.5,1745904688.8700948
